x y z dx dy dz magnitude
3.33285 1.45275 7.59606 -0.505561 4.84508 -5.0847 7.04163
1.10577 2.536 4.00055 3.55156 2.68909 -2.08135 4.91699
4.55539 4.77693 0.704351 -3.05027 -1.74836 4.07007 5.37833
1.24069 1.72787 3.35968 11.6104 3.10883 -0.0668534 12.0196
1.17248 3.87029 0.503879 6.11576 -1.41833 2.68957 6.82993
6.0345 3.58974 4.42713 -4.31849 -2.36112 -1.35175 5.10407
2.03623 2.06364 1.10744 0.895723 3.30663 5.14996 6.18532
4.02086 5.11351 0.607032 -3.38463 -2.6506 2.76133 5.10944
1.04006 4.76623 3.41731 3.77595 -3.57356 -0.636575 5.23768
2.49784 4.88201 0.612786 3.9122 -3.16482 1.49903 5.25057
4.14725 0.0811874 5.28454 -1.55882 4.71935 -5.11972 7.13539
6.96347 5.06555 2.2317 -11.445 -3.04718 -1.49967 11.9383
6.53922 3.01885 0.946038 -5.22611 -0.972149 2.96455 6.08654
6.52366 2.49676 1.19985 -5.6012 2.89756 0.903775 6.37072
2.6224 1.94723 13.4054 3.01561 1.75058 -13.2333 13.685
5.20253 0.214378 5.08409 -2.97173 4.6562 -4.11448 6.88769
5.06447 5.96192 3.32854 -4.08289 -1.89018 0.757613 4.56254
1.53305 1.50231 2.19993 2.57228 3.55866 -1.43167 4.61848
5.06499 1.93218 1.58153 -1.82823 4.81862 4.01535 6.53334
5.27387 6.00943 4.12172 -4.98167 -3.97266 -1.33645 6.51038
5.03714 6.38596 -2.463 -4.11214 -4.15968 5.80781 8.24277
3.2377 1.54936 6.85442 1.16993 4.5255 -4.20898 6.29003
2.40176 4.59465 -0.302625 4.2273 -1.54842 4.24958 6.19085
3.92266 6.94224 2.5174 -0.989188 -5.19676 5.10013 7.34821
3.19415 1.41869 1.53694 -1.5398 2.99849 2.99775 4.51092
6.16232 3.66671 -5.80655 -4.27587 -2.18117 17.0223 17.6862
2.62742 6.06093 2.50987 3.06837 -3.89661 1.35095 5.14038
5.54291 1.47506 2.6382 -4.85032 2.21382 1.59111 5.56401
2.65515 1.39742 2.10717 -1.1651 4.08252 1.75738 4.59487
-1.0926 4.54157 1.05609 6.11297 -0.276996 4.97408 7.88585
5.20497 2.70312 4.79693 -2.12202 4.53121 -2.3622 5.53307
2.60636 0.379602 2.98092 1.60044 12.3137 -0.698375 12.4369
4.71006 2.51398 6.17257 -1.50998 3.6675 -3.98263 5.62067
1.21316 4.38488 4.08002 4.39892 -2.40276 -0.317546 5.02241
8.11708 1.55139 2.00866 -7.66285 2.65082 1.78213 8.30193
-0.438503 5.61195 1.58082 5.50522 -3.7674 3.09404 7.3535
2.7035 1.63048 5.88175 1.10652 4.54531 -10.03 11.0673
0.914653 2.08066 1.25022 5.61484 2.89372 7.69847 9.95823
1.53284 5.77175 4.0583 3.79025 -3.84858 -2.49459 5.94984
1.54086 1.49544 4.27043 3.3852 -0.823484 -0.81627 3.57827
5.64429 17.9091 4.3319 -3.86415 -16.813 -0.927675 17.2763
2.28332 4.46382 -12.5921 2.55436 -2.25301 24.4603 24.6963
4.36172 2.17778 0.0219634 -1.35759 2.9932 0.634394 3.34735
1.03909 2.40012 3.9059 4.22881 1.96825 0.664556 4.71153
4.44043 2.08948 0.579578 -2.75708 2.43686 10.35 10.9847
1.50967 4.16478 0.420955 10.1498 -2.86885 4.74891 11.5672
-5.91118 5.11175 2.90724 10.9988 -3.2496 -1.17768 11.5291
4.77654 1.48165 5.15142 -3.20483 3.75763 -3.1741 5.87074
4.52606 0.557131 5.21877 -2.68393 0.562536 -2.06095 3.43037
4.88121 5.86098 3.07735 -2.34473 -5.01783 -0.475602 5.55901
5.46773 1.48314 3.49438 -3.73386 2.98817 1.1346 4.9151
-0.0606171 1.79824 2.1221 0.30967 3.19727 0.294751 3.22573
1.25539 4.29341 4.15771 5.44901 -1.54431 -3.02924 6.42284
2.36212 25.87 5.43994 2.24463 -38.7064 -2.64524 38.8616
1.29653 4.86486 3.86607 2.99181 -3.19814 -4.52443 6.29678
5.24205 1.14892 3.70929 -2.85525 5.19733 -0.52568 5.95324
2.17941 0.846482 11.6612 3.93895 2.68937 -11.1339 12.1125
6.3784 5.215 1.26325 -3.76962 -5.28013 3.94654 7.59375
5.28326 -12.7084 3.84029 -2.56903 26.378 -1.0008 26.5217
3.72469 1.60959 0.669692 -2.90755 3.1414 2.51487 4.96455
5.58685 -0.279921 5.15275 -3.18739 4.8519 -4.92924 7.61563
0.70323 1.63253 1.40483 3.24762 4.50771 4.17072 6.94704
2.71897 5.04135 1.09429 2.16168 -7.09 4.12173 8.48114
2.95145 5.68222 2.04808 -1.01246 -4.61065 1.10624 4.8484
0.359556 5.10755 1.30971 6.00308 -2.53678 2.18058 6.8722
13.3352 2.0499 1.26718 -11.4208 2.8192 3.54461 12.2861
6.95845 2.46126 3.13725 -4.59532 3.73306 -0.0397887 5.92067
3.40969 5.40853 7.0988 -1.1393 -4.47771 -4.095 6.17389
3.98715 1.48335 1.77677 -2.27679 4.23071 1.55424 5.04959
12.0526 4.53249 4.71154 -17.477 -0.803963 -4.87543 18.162
4.76691 0.196999 3.52389 -3.39516 7.22688 1.29938 8.0897
4.7117 5.78443 5.19759 -3.69017 -1.85525 -4.51994 6.12284
7.31347 3.50469 0.710889 -5.85777 -0.637187 3.81467 7.01935
0.450208 3.24971 4.14659 11.4233 -0.590603 -3.90375 12.0863
1.39943 5.25373 3.66112 6.49646 -3.6184 -1.92676 7.68175
4.95808 6.41192 3.7275 -4.02639 -10.9925 -0.209295 11.7086
1.0382 5.12975 2.88 3.31022 -3.35417 -1.26323 4.87891
4.80585 5.65341 -3.92968 -2.6869 -4.45368 9.05546 10.443
2.55059 -11.6856 6.64267 2.53826 16.7957 -4.82926 17.6595
11.2016 2.00512 -0.214992 -9.81502 3.07575 4.02341 11.0446
3.17686 6.56555 5.57708 0.34743 -5.46601 -3.77109 6.64975
6.64963 1.68799 1.31604 -5.33661 3.52677 2.16341 6.75262
4.72441 6.61545 3.47017 -2.78795 -1.13333 1.48037 3.35389
0.387008 2.39118 3.1337 4.84549 3.61306 0.903425 6.1114
6.23588 -4.74181 3.09624 -4.32126 10.8483 0.378333 11.6834
6.16327 3.68534 -5.7871 -4.34699 0.940515 10.4824 11.3869
1.93006 4.42371 5.13483 -0.346549 -1.35179 -5.2436 5.42612
2.51019 2.08797 5.88089 -0.362146 2.43068 -5.23373 5.78198
2.0993 1.62219 2.07007 1.48155 4.31913 3.94631 6.03517
0.754834 11.9913 -5.10658 3.60914 -10.5385 7.20719 13.2676
1.49368 5.46912 2.6703 4.00453 -1.80906 2.36269 4.98911
4.66143 1.99551 1.26941 1.8434 2.56316 1.85277 3.66069
1.26732 5.41106 2.39006 3.75935 -3.3113 -1.22818 5.15808
5.81738 4.39333 4.00109 -10.8002 -2.3068 -2.85335 11.4064
-0.148104 3.60196 0.748069 13.5403 -1.42875 15.0395 20.2871
3.10457 -5.53652 1.71765 0.0819536 11.3111 4.30563 12.1031
1.84647 2.624 5.0108 1.72846 3.00407 -3.46939 4.90395
5.66935 5.26768 2.92077 -3.97038 -5.19703 1.51652 6.71363
1.08971 4.17272 0.795559 2.97566 1.90629 4.73562 5.90886
4.89355 2.27158 5.3255 -2.97354 2.30431 -0.366474 3.77969
5.69358 4.44568 0.971154 -2.54019 -3.28748 5.02135 6.51721
1.56541 5.01593 1.58203 4.73657 -2.28167 8.67671 10.1453
1.38788 2.85185 4.42998 3.41011 -0.658521 -3.49505 4.92726
3.27917 19.4557 6.37233 0.366641 -24.9722 -4.98611 25.4677
-4.87723 4.64526 -0.93694 10.5138 -2.06332 5.09817 11.8654
12.144 5.89838 3.86592 -10.7774 -4.14155 -2.06555 11.7291
1.52305 5.40454 2.16773 3.7517 -1.58506 3.1394 5.14233
3.21893 1.55786 6.81671 0.894718 4.04977 -4.73252 6.29269
5.70031 5.27797 9.17717 -3.67318 -3.59975 -7.16759 8.82183
1.65761 2.5082 17.3592 3.42115 1.66461 -24.0902 24.3887
0.724945 4.33105 3.75309 3.33879 -2.64637 -2.24698 4.81661
2.56819 1.72159 1.72754 1.61189 3.45411 -1.99045 4.30011
2.43615 2.24786 6.83251 2.21382 9.12198 -6.97292 11.6933
0.722138 3.15854 4.17101 10.9255 -0.948673 -3.32572 11.4598
4.64704 1.56178 5.26216 -4.56405 2.13215 -4.43741 6.71321
5.5262 5.25848 1.95131 -4.04027 -0.538841 2.2579 4.65964
5.32349 3.72037 5.51305 -2.6804 -1.77735 -4.63428 5.64093
1.51693 5.5768 4.04439 3.00492 -4.74354 -1.11396 5.72465
3.67391 5.70712 1.74576 -0.350924 -5.57835 3.91449 6.82381
5.24739 5.4187 4.43819 -3.56959 0.997018 -0.077938 3.70704
5.59651 2.54063 4.17693 -3.69429 1.69783 -5.25082 6.6409
5.55952 3.58096 4.99656 -3.958 0.161154 0.938172 4.07086
18.2376 1.94257 1.16796 -17.1904 1.64109 3.38867 17.5979
0.38641 3.64198 4.16111 3.65472 -2.01705 -2.55957 4.89662
3.48812 1.51098 13.4149 -0.0516614 4.66883 -17.7426 18.3467
1.76208 4.35605 4.75965 3.28837 -0.187888 0.612052 3.35012
-5.41198 5.61217 4.26909 11.5604 -2.7256 -3.37208 12.3468
8.9221 5.34078 2.1291 -7.20495 -3.48285 2.31308 8.33018
4.01529 0.960238 2.29986 -1.19567 0.201532 3.40938 3.61858
1.2824 5.26443 3.27303 5.08904 -3.56225 -1.16579 6.32037
1.67681 0.476337 4.37608 4.22752 4.7063 -2.79527 6.91627
3.5194 0.570711 2.16596 1.84383 5.34292 2.01003 5.99889
1.63586 3.81718 5.24722 2.93695 2.94715 -1.87371 4.56313
5.3239 7.3348 5.12476 -4.8985 -5.02203 -3.87873 8.01628
2.15909 4.35817 0.153456 3.64432 -1.43788 0.507452 3.95046
4.86588 5.0149 5.22813 -2.06469 -3.90669 -2.95674 5.31672
-0.0393165 3.69201 0.824768 4.97246 -1.3317 4.39773 6.77044
-5.36426 3.77903 5.10059 17.7552 -0.729449 -4.93791 18.4435
3.35362 7.32928 5.70687 1.57647 -5.98557 -3.22982 6.9817
5.44288 7.5578 4.80667 -3.63287 -6.12164 -2.48259 7.53893
1.5639 0.128998 5.09329 3.41612 11.8437 -3.40158 12.7873
2.37148 0.0296715 3.36753 2.77156 2.0759 1.20254 3.66565
4.65607 5.83369 2.72779 -1.47967 -4.65745 -0.836767 4.95797
-5.02925 4.30373 5.17738 10.9543 -0.899133 -4.79325 11.9909
11.3188 6.60158 3.12405 -9.45359 -5.64937 0.237294 11.0155
2.65999 1.90201 -5.27014 1.7791 2.80941 11.3293 11.8072
4.45346 6.83511 5.16371 -4.23867 -4.25675 -3.96273 7.19649
1.13087 5.16093 3.07992 4.66326 -2.49584 -2.26616 5.75419
1.45502 3.26038 5.08612 3.42198 1.02529 -4.98386 6.13189
5.56227 2.3468 1.11398 -4.12372 1.46498 10.0775 10.9867
5.94316 3.65733 0.443927 -11.3324 -0.495613 5.7921 12.7365
2.3541 5.41534 2.12982 1.86066 -4.2883 0.180715 4.67806
5.31389 3.75734 5.35674 -3.22722 -3.05465 -1.97644 4.86335
4.43329 1.42868 5.45735 0.67578 2.87431 -4.87129 5.6963
3.94471 -5.69902 8.44843 -1.11805 11.1412 -6.56477 12.9797
3.59621 6.96105 2.27205 1.19631 -4.93107 3.07691 5.93414
-4.37018 2.05541 0.466964 16.7953 1.95506 4.06595 17.3907
0.7069 3.48866 0.587072 5.22728 -0.304901 3.77481 6.45497
6.59823 5.35965 1.29507 -5.14088 -2.34488 3.38533 6.58692
1.97924 2.67219 6.25962 3.06772 1.66917 -5.64635 6.63915
5.57665 4.57853 4.119 -3.38473 -3.35253 -1.64968 5.04156
6.30181 4.84733 1.23368 -5.32103 -2.56241 2.26291 6.32456
7.47693 3.05758 0.872443 -5.38468 2.24454 4.26933 7.2291
3.32384 5.51906 1.31647 -0.773795 -3.57018 12.6222 13.1402
5.33127 5.45398 2.53062 -2.57668 -5.27631 0.197852 5.87519
2.5891 6.58626 3.03088 1.82232 -6.12989 2.19711 6.76193
1.63593 1.48519 2.31191 3.63246 4.00931 0.342485 5.42094
1.38132 4.75203 1.25142 4.48074 -2.44677 2.43925 5.65806
3.2139 1.10332 1.9197 2.22154 4.26045 2.04956 5.22374
0.195906 4.27319 3.44085 12.2256 -2.79801 -0.817697 12.5683
5.0956 4.77541 1.15908 -2.92148 -3.15039 0.891293 4.38798
1.7455 6.0892 4.01925 7.35661 -4.75935 -1.66698 8.91908
1.7884 2.16555 4.5949 2.31965 3.40206 -2.55594 4.8464
2.61479 5.11176 5.8037 2.01271 -3.65343 -3.60011 5.50993
1.97192 2.56441 5.85011 2.91193 2.90915 -3.58598 5.4591
1.41421 4.495 1.02584 10.6938 -1.91841 3.70407 11.4786
2.52199 1.84315 5.65457 1.94001 2.77658 -5.60254 6.54687
12.6628 1.68446 2.80717 -11.8497 2.08813 -2.12931 12.2193
5.58037 5.21869 3.54673 -1.61515 -3.55869 -3.44557 5.21008
4.31011 6.21408 2.60738 -0.287679 -12.1811 3.01502 12.5519
5.19128 2.73769 0.325551 -0.881303 2.70805 5.31823 6.03273
8.06833 4.53766 1.06135 -7.25324 -2.71401 1.49562 7.88747
2.57786 5.82812 5.53101 2.65166 -1.79477 -5.61451 6.46338
1.48189 2.89634 4.58776 3.6804 2.07901 -0.0726142 4.22764
5.78289 4.59304 1.11476 -2.80091 -3.76374 4.4879 6.49247
4.928 4.7224 1.02505 -1.9311 -3.73307 4.685 6.29398
2.52927 4.76069 6.08102 0.675109 -4.24834 -3.79631 5.73726
1.02121 2.09336 1.27167 4.30949 3.46962 2.01811 5.8892
5.29163 4.24906 4.61954 0.625379 -1.49633 -3.77011 4.10412
1.25779 3.09433 4.51387 5.70505 -0.694207 -9.65501 11.236
3.60574 0.697215 -4.3086 1.28177 3.74324 10.0764 10.8253
-2.45882 5.81544 2.43603 7.642 -6.02138 1.92229 9.91728
4.77291 4.45521 5.89269 -2.42941 -2.17577 -0.0465385 3.26162
13.3162 3.2321 0.733658 -26.2384 1.33156 2.811 26.4221
11.9366 4.64204 4.90442 -10.6174 -3.04881 -2.88691 11.4175
1.20663 4.77455 3.74195 5.57739 -10.4122 -2.18924 12.0131
5.04857 -5.11988 1.83013 -3.02945 11.041 3.26932 11.9067
3.01471 5.29286 6.53726 2.13443 -3.60223 -4.53509 6.17243
1.50774 3.33949 5.79957 3.2697 -1.3182 -4.55226 5.75775
0.333628 1.55573 1.83446 4.87934 2.7735 2.85431 6.29661
1.28033 3.97472 0.49404 3.93137 -1.45299 10.5535 11.3553
1.58528 6.55946 5.11891 3.8757 -4.60717 -3.69208 7.06247
4.78114 -4.91234 1.27993 -2.36647 10.9042 4.09325 11.8852
3.32854 1.47062 0.398291 -0.620863 3.6633 5.63893 6.75298
0.512707 5.39929 1.28442 0.861826 -3.59935 2.41937 4.4217
1.8252 6.04905 3.7614 3.09518 -4.14764 1.26886 5.32852
1.87788 1.90255 4.71226 3.44193 6.07618 -0.150125 6.98494
-4.52218 1.86429 1.55502 10.4327 2.72907 2.0867 10.9838
2.25733 5.29903 2.02444 4.18095 -3.64996 -0.0247174 5.55006
5.72427 4.70385 1.2136 -5.71062 -2.3736 1.7901 6.43813
2.79428 -0.301615 5.31485 2.00118 5.36816 -3.61954 6.77665
5.21904 5.69185 4.59737 -4.98464 -3.68013 -3.2753 7.00839
2.26018 4.44798 6.16582 2.82096 -1.59936 -0.656646 3.30861
2.72741 5.58988 2.12441 2.7897 -2.53844 2.52929 4.5413
-4.24701 0.520704 2.69696 9.79504 4.74025 -0.750743 10.9076
5.22776 2.58616 4.65502 -3.89095 -0.98654 -1.18545 4.18546
2.32055 5.38684 5.29366 2.82867 -6.57549 -0.54173 7.17857
2.40126 1.98293 1.18332 -0.299291 2.52255 4.54507 5.20677
0.613185 4.10892 1.00438 0.79082 -2.45502 2.65677 3.70283
5.14294 1.0401 3.59088 -3.31671 3.84383 1.04034 5.18246
5.00806 6.48144 5.11749 -3.72403 -10.4666 -0.724683 11.133
1.07379 2.99997 4.25567 3.37552 3.82307 -7.41582 9.00025
1.16102 4.26974 4.09517 5.08739 0.321372 -2.92512 5.87717
1.10781 4.62015 3.81747 3.38083 -3.12196 -1.70692 4.90818
4.88198 5.67189 2.72885 0.113226 -4.30429 -0.207668 4.31079
3.0767 6.08981 2.24871 1.75041 -4.56239 2.87734 5.67084
0.535735 1.83426 2.33409 4.82865 3.68771 0.878343 6.13894
1.88687 1.32221 4.89915 -0.109479 3.16015 -3.99409 5.09424
5.94701 3.14992 17.1384 -2.95048 2.35836 -15.3316 15.79
1.93239 4.25584 5.76137 6.24592 0.485028 -4.51738 7.72357
4.81067 2.12786 5.40727 -0.776947 3.01842 -4.2389 5.26144
5.32092 4.15046 4.65748 -3.74942 1.38741 -1.56849 4.29455
5.79625 2.30036 3.88493 -2.57419 3.05943 -2.82697 4.89676
6.1558 5.00373 2.85619 -4.86048 -3.31379 -0.983544 5.9643
1.7588 2.1928 4.55432 3.89897 2.97489 -1.13057 5.0329
1.30777 4.41202 4.1457 4.12727 -1.1151 -4.57402 6.26095
12.0332 1.34331 2.77723 -13.9915 3.67849 -1.13882 14.5117
-0.786389 1.69984 1.37344 5.66028 4.71078 3.76925 8.27269
1.9573 1.76644 4.89538 1.68977 3.77768 -3.44785 5.38644
3.57028 0.761645 2.06933 0.43962 4.38621 4.74852 6.47924
6.34487 3.46088 0.646218 -5.75655 -0.658455 9.63519 11.2431
1.99576 2.66429 6.26253 4.77247 0.958631 -11.9183 12.8741
1.90437 1.17497 3.03841 4.54289 3.90814 -0.71918 6.03562
5.5164 2.55207 0.876397 -3.95542 3.65038 3.94275 6.67202
-0.267821 1.23863 1.35488 6.37091 3.85287 1.24396 7.54855
2.68601 1.02594 2.39224 1.90201 3.48436 3.79974 5.49512
-1.0037 1.63768 2.35613 4.46132 4.21836 -0.518208 6.1617
5.36495 -0.62092 4.98099 -4.90632 5.82426 -3.69494 8.46443
2.45121 1.30021 5.40171 2.64329 11.1742 -2.74476 11.8061
4.22576 5.19366 1.59283 0.685644 -3.13766 3.50039 4.75055
6.01393 3.47384 4.4358 -7.39896 0.759796 -10.2093 12.6314
5.62692 5.28555 3.382 -2.98773 -3.32795 -3.00851 5.39007
5.89629 4.35592 3.96611 -4.19975 -3.07005 -7.3857 9.03392
4.96039 4.25809 6.18155 -5.11303 -1.20931 -5.21924 7.40581
1.51273 -1.16606 4.13491 3.60368 5.87554 0.513623 6.91176
1.90451 6.43172 5.12853 4.73702 -5.17088 -3.77611 7.9647
6.8344 1.60485 1.32403 -5.03896 4.25248 2.09161 6.91734
5.00472 1.53299 2.19269 -2.37096 4.33068 3.34049 5.96114
3.2909 1.52012 6.97197 0.140483 3.91621 -12.3232 12.9313
6.63684 3.04507 -5.46271 -5.07755 1.81994 16.1322 17.0101
1.02739 1.69187 2.50354 4.92812 3.56731 -0.12911 6.08512
-0.551449 5.44083 1.46873 6.5544 -3.19655 1.89502 7.53453
5.35497 4.39814 4.4305 -0.931546 -2.27235 -10.3525 10.6398
1.35798 3.12074 4.66871 3.7646 1.08212 -6.06394 7.21904
2.62799 1.84795 1.39006 3.37744 3.25034 7.75376 9.0605
3.57398 5.49002 1.24415 1.1008 -4.72697 4.00877 6.29494
1.46039 -0.625036 4.77739 4.93327 5.84943 -2.68197 8.10839
6.37815 4.77282 -5.16364 -3.27 -3.80254 10.9544 12.0479
0.52433 2.72915 1.07729 4.55037 2.40223 3.58432 6.27088
0.532288 4.93419 2.80581 4.41853 -5.05486 1.10212 6.80365
12.661 1.54239 2.4223 -11.7351 3.81613 -0.264042 12.3428
1.95724 2.61361 -0.825661 4.02956 2.67163 3.11644 5.75214
5.11244 5.12338 1.83541 -3.46886 -6.11338 2.83605 7.57955
3.03592 -5.73346 5.90625 -0.568251 17.9449 -3.98814 18.3915
4.85497 5.22846 5.14909 -2.59154 -5.43596 -1.70436 6.25864
4.41642 2.18871 0.339557 -1.18068 5.3601 5.3744 7.68172
3.35674 5.94562 6.0116 1.32578 -4.13522 -4.26173 6.08442
5.51926 1.67077 3.68214 -3.53146 2.81677 1.62426 4.80038
1.77767 2.94498 5.40029 2.32143 2.83536 -15.9938 16.4082
1.45492 4.5438 10.6413 3.79626 -2.00688 -9.81409 10.7124
4.64363 1.28661 2.36281 -3.67507 3.3274 1.1573 5.09088
4.84835 5.63029 2.49738 -3.19932 -6.94558 1.97092 7.89691
1.97499 1.04911 3.15509 2.9106 3.31115 -2.69107 5.16499
3.97803 5.16167 1.08084 0.100641 -3.83023 4.80222 6.14346
3.75565 6.54253 5.57708 -1.28037 -5.06574 -3.45985 6.26671
1.82222 6.38316 4.09654 3.66404 -4.55844 -2.38494 6.31606
4.79768 4.94012 1.3849 -2.71707 -2.95684 3.89621 5.59516
1.20307 3.88685 0.490676 3.40685 -2.83872 4.80786 6.54068
4.63861 4.62256 0.619172 -2.32842 -2.19628 -0.902499 3.32561
5.67081 2.74986 10.6347 -4.16964 0.558588 -17.5906 18.0866
0.474344 2.77076 3.82151 5.09178 -0.617132 0.257343 5.13549
1.85821 5.29999 4.70005 8.68226 -4.30469 -2.80125 10.0876
5.0943 5.99627 3.64145 -4.11663 -2.6739 0.854913 4.9827
2.37807 5.98573 2.81891 2.23033 -4.05997 -1.36147 4.82818
1.38394 6.91453 11.5326 3.75779 -5.49146 -9.00278 11.195
6.32545 2.68011 10.2255 -5.63235 2.34129 -15.3801 16.5454
5.37742 4.34566 4.43184 -3.74595 -0.528253 0.797298 3.86612
4.73624 1.84175 5.28548 -2.5304 -0.0417596 -3.50316 4.32167
4.89977 5.60971 11.4773 -0.347236 -3.30545 -11.0226 11.5128
4.02039 0.680287 5.4824 -1.8062 4.49541 -3.61993 6.04773
2.21819 1.69338 1.94675 -1.15546 3.44742 0.952162 3.75851
3.05538 1.64492 1.27322 -1.68975 2.24792 3.30168 4.33699
5.27129 2.90513 4.89596 -2.54494 -1.04433 -3.70229 4.61241
4.93593 1.22866 2.86246 -4.04914 3.83957 -0.0725541 5.5806
5.65446 5.21952 1.83456 -4.20459 -3.35947 2.29733 5.8517
12.4827 4.13799 0.531603 -11.4761 0.410324 3.19428 11.9195
1.93987 1.32826 2.66938 3.11806 0.087278 2.12917 3.77667
5.14183 2.76249 5.01539 -4.29489 1.01908 -4.34911 6.19672
4.91398 2.62958 6.10693 -2.48786 -0.328625 -5.79239 6.31262
2.73369 7.10375 2.7902 1.57699 -6.52997 2.50701 7.17025
11.1787 4.95896 0.188717 -10.4461 -2.78974 2.9243 11.2007
1.12636 5.19258 2.83542 4.28998 -10.4796 1.37201 11.4065
2.21444 1.66037 1.99357 1.89442 0.0704296 4.47571 4.86063
1.0443 1.7307 2.6357 1.29711 3.3078 -1.09495 3.71792
2.27536 5.99048 2.99114 2.80046 -12.234 0.935704 12.5853
4.58307 2.40872 -0.229591 -3.38579 2.50571 3.73866 5.63203
5.94767 2.41694 3.76292 -18.48 1.41422 -3.45769 18.8538
2.41324 1.01378 2.55038 2.07347 5.37878 2.67316 6.35424
1.09304 5.18554 2.77363 3.69535 -0.23364 2.54278 4.49176
2.40258 7.27132 5.17109 1.8207 -5.451 -3.79682 6.88798
5.70678 2.1681 3.82564 -3.43362 2.27025 2.69564 4.92039
5.77611 1.58026 2.43654 -3.42302 6.31477 2.91919 7.75339
3.59483 1.35871 7.83682 0.846732 5.15092 -4.68468 7.01392
3.8895 1.08904 5.81647 0.490746 5.01011 -3.20793 5.96933
5.10971 2.64959 0.52326 -2.39878 3.4341 4.92269 6.46375
7.15374 5.00717 2.38266 -12.4391 -3.96352 1.61551 13.1549
1.53671 2.27625 4.28304 3.53114 4.39298 -6.54392 8.63656
3.83486 6.98474 11.882 -0.320603 -5.56998 -10.5703 11.9524
6.02733 2.01853 3.13085 -3.48862 3.63736 -0.845473 5.11035
0.580546 2.3386 3.17283 13.9021 3.03991 -1.69616 14.3313
1.40526 5.41385 2.81945 0.879705 -3.44546 -1.46806 3.84712
-13.6458 2.84554 1.0815 41.0313 1.34934 2.60311 41.136
0.349179 4.75422 1.28752 5.29633 -4.4446 3.74655 7.86398
4.3718 20.5438 3.12338 -1.41036 -40.1735 2.67868 40.2874
5.557 1.71319 3.60782 -3.77407 2.39435 2.59441 5.16793
5.16439 4.05483 -0.234445 -4.05554 -2.40949 2.75149 5.46111
0.834047 5.44212 1.8382 3.38131 -4.77286 3.53331 6.83357
3.94758 5.31734 6.41981 -0.670978 -4.45958 -4.37453 6.28288
6.33267 1.41284 1.76909 -6.4554 2.75795 1.89648 7.27153
2.29227 5.39027 2.12304 2.00047 -3.74462 -0.316781 4.25727
0.858544 3.98023 4.07493 4.8933 -0.576608 0.613317 4.96518
2.91574 5.50537 6.04305 2.88573 -3.04433 -11.474 12.2167
-0.948462 2.41045 1.03059 5.85184 2.67312 4.05582 7.60521
5.17073 5.41343 4.5504 -3.41632 -2.90009 -3.72727 5.82874
1.70588 2.24882 1.1325 5.06252 2.0359 2.27713 5.91264
-1.14799 2.14277 1.26325 6.44644 2.091 3.35779 7.56331
5.21743 3.85437 -0.65056 -3.22055 -1.35417 6.21904 7.13317
3.33259 1.07194 1.82805 -2.12521 3.73005 1.86211 4.67945
5.82502 4.73489 3.5601 -2.51248 -3.42974 -2.03723 4.71445
6.30884 3.89324 0.866824 -3.4748 -2.79986 4.79981 6.55375
3.17348 1.50796 12.9473 1.02519 3.57201 -25.5961 25.8645
5.39204 5.9158 4.22307 -3.35852 -6.23886 -0.605241 7.11121
2.30801 1.87349 18.2256 2.87345 2.93124 -29.8319 30.113
1.66647 1.14743 4.58732 4.14406 3.29977 -3.6313 6.42247
3.80354 19.1782 6.67366 -2.19891 -17.6892 -4.30224 18.3372
3.55866 41.1223 5.71462 1.0588 -41.1428 -2.2893 41.2201
1.77504 4.14703 -0.12146 3.24047 0.282914 11.5912 12.0389
1.11863 1.8789 3.27388 5.09759 3.48734 -1.2827 6.30812
0.724887 1.91336 2.73214 1.04934 3.02052 -1.31375 3.45697
5.27016 12.7018 3.79266 -3.58727 -18.3769 -0.473492 18.7298
5.00657 5.40667 4.86823 -6.03946 -2.73694 -3.99006 7.73864
4.20341 0.259771 2.78579 -1.85449 0.854779 2.52907 3.25053
2.24067 2.12094 0.894455 0.0269687 3.25372 4.3561 5.43719
1.94554 4.98841 11.2748 2.71164 -2.89389 -16.7966 17.2584
4.12032 1.35112 5.87219 -1.37137 4.17156 -3.83169 5.82789
5.16368 1.88461 1.68067 -3.36327 2.19533 -2.00687 4.48983
4.05421 1.27054 5.84123 -1.64285 5.01948 -2.72726 5.94408
5.49162 1.90056 1.54668 -3.78719 3.88499 2.11029 5.82145
4.56181 5.14563 1.74965 -2.68749 -6.5467 3.07047 7.71425
0.563788 5.43388 1.83909 10.6404 -5.24917 1.14259 11.9196
4.4818 2.32539 6.50772 -4.3242 1.6979 -5.45325 7.16376
0.856775 5.03133 2.91148 2.90161 -3.39331 -2.08057 4.92571
4.90801 4.80403 5.13462 -2.65349 -3.74669 -2.30329 5.13652
11.2723 1.97115 0.756674 -9.76001 1.36374 4.81087 10.9664
1.85637 5.38912 4.72242 2.31325 -3.59823 1.73216 4.61506
4.77979 0.543884 5.16154 -2.39426 0.327966 -2.25094 3.30254
4.32197 1.9471 5.91515 -1.62749 4.46486 -3.2628 5.76451
-0.202186 3.07563 0.93821 5.81669 0.370074 3.94532 7.03821
4.6361 5.77558 5.25629 -2.91839 -3.87706 -3.61044 6.04846
1.73026 1.26661 3.00581 4.71404 9.73736 0.858399 10.8524
1.35033 11.3711 0.973197 3.366 -8.97853 4.85002 10.7455
11.3162 2.19608 -0.197377 -10.2207 2.53229 3.75703 11.1799
